CustomerID,PersonalLoan,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard
3882,0,46,20,55,91016,1,1.5,2,0,1,0,0,0
3883,0,31,7,43,92646,1,2.1,3,166,0,0,0,1
3884,0,40,16,98,94534,2,1.8,2,98,0,0,1,0
3885,0,27,1,112,91330,4,2.3,3,402,0,0,1,1
3886,0,32,2,69,93943,4,4,3,102,0,0,1,0
3887,0,67,43,79,95616,4,1.7,2,215,0,1,1,1
3888,0,24,-2,118,92634,2,7.2,1,0,1,0,1,0
3889,0,45,18,81,95133,3,2.67,2,251,0,0,1,1
3890,0,26,0,19,93014,1,0.1,2,121,0,0,1,0
3891,1,42,17,139,91101,2,2.9,3,0,0,0,1,0
3892,0,65,40,63,94701,3,0.5,2,0,0,0,1,0
3893,0,59,33,102,91763,2,1.4,1,0,0,0,1,0
3894,0,30,5,40,92521,4,1.7,2,0,0,0,1,0
3895,0,32,6,44,92886,1,0.3,1,81,0,0,1,1
3896,0,36,12,59,94104,3,2,1,216,0,0,0,0
3897,0,48,24,224,93940,2,6.67,1,0,0,1,1,1
3898,0,56,31,64,90245,2,2.3,3,0,0,0,0,0
3899,0,44,20,129,96001,2,3.3,1,0,0,0,1,0
3900,0,60,34,43,92697,1,1.4,1,0,0,0,1,1
3901,0,51,27,12,92834,3,0.4,1,0,1,1,1,1
3902,0,34,10,53,94107,3,2.6,2,0,0,0,1,0
3903,0,45,21,39,93305,2,2.1,3,0,0,0,0,1
3904,0,47,23,65,93943,1,0,1,0,0,0,0,0
3905,0,29,5,18,94122,1,0.4,3,94,0,0,1,1
3906,0,52,28,55,94596,1,1.6,3,0,0,0,0,0
3907,0,61,35,60,90245,1,2.5,3,0,0,0,1,0
3908,0,40,14,42,91330,2,0.3,1,187,0,0,1,0
3909,0,24,0,44,90638,3,0.1,2,0,0,0,0,0
3910,0,33,7,111,90245,2,1.3,1,0,0,0,1,0
3911,0,33,8,62,94596,1,1,1,0,0,0,1,0
3912,0,52,26,44,94025,2,0.8,3,148,0,0,0,1
3913,0,40,14,69,95348,1,1.5,3,0,0,0,0,0
3914,0,45,20,62,92064,3,0.8,3,172,0,0,1,0
3915,0,27,3,35,94080,1,1.8,2,0,0,0,0,0
3916,0,38,13,91,92037,1,2.8,1,0,0,0,1,1
3917,0,50,26,12,92121,1,0.2,1,96,0,0,0,0
3918,0,41,15,89,94608,3,0.1,1,292,0,0,1,0
3919,0,60,34,65,90024,4,1.7,2,0,1,0,1,0
3920,1,64,34,179,90024,2,4.5,3,400,0,0,0,0
3921,0,34,8,82,93106,2,1.5,3,0,1,1,1,1
3922,0,30,6,48,95812,1,1.2,1,0,0,0,1,0
3923,0,31,4,20,95616,4,1.5,2,0,0,0,1,0
3924,0,41,15,91,90502,1,2.8,3,330,1,0,1,0
3925,0,61,37,122,94609,2,6,1,0,0,0,1,0
3926,0,42,18,22,90717,1,1.4,3,0,0,0,1,0
3927,0,48,23,43,94301,2,1.3,1,0,0,0,1,0
3928,0,59,34,38,90291,4,1.7,1,0,0,0,0,1
3929,0,57,33,61,92115,3,2.67,1,0,0,0,1,0
3930,0,37,13,33,91773,4,0.4,2,0,0,0,0,0
3931,0,53,27,145,95605,1,2.9,1,345,0,0,0,0
3932,0,53,27,170,95003,1,1,1,0,0,0,1,0
3933,0,26,2,55,94305,3,0.7,2,0,0,0,1,0
3934,0,39,14,40,91302,1,2.5,3,0,0,0,1,0
3935,0,35,11,68,94923,2,0,1,126,0,0,0,1
3936,0,59,33,53,90034,3,2.5,1,0,0,0,1,0
3937,0,43,18,63,95616,3,0.8,3,0,1,0,0,0
3938,0,39,15,123,91604,2,2.2,1,92,0,0,0,1
3939,0,49,24,13,95929,2,0,1,0,0,0,1,0
3940,0,47,23,12,92110,4,0.2,1,102,0,0,0,1
3941,0,41,17,53,93727,2,2.5,1,102,0,0,1,0
3942,0,57,33,79,94588,1,2.7,2,294,0,0,1,1
3943,0,42,17,89,90095,1,0.1,2,170,0,0,1,0
3944,1,61,36,188,91360,1,9.3,2,0,0,0,0,0
3945,0,56,26,62,91320,3,1.4,3,0,0,0,1,0
3946,1,29,3,123,92821,3,5.6,3,428,0,0,1,0
3947,0,25,-1,40,93117,3,2.4,2,0,0,0,1,0
3948,1,32,8,119,94710,4,5,3,0,0,0,1,0
3949,1,37,12,123,94304,4,3.1,2,253,0,1,1,1
3950,0,31,5,23,93407,1,0.4,2,0,0,0,1,1
3951,0,38,14,62,94143,1,1.5,3,255,0,0,1,0
3952,0,40,14,69,92870,3,2.1,1,106,0,0,1,0
3953,0,61,36,124,94611,2,3.9,1,0,1,0,0,1
3954,0,50,26,52,93555,4,0.1,3,0,0,0,0,0
3955,0,32,7,134,93108,2,3.1,1,0,0,0,0,0
3956,0,62,36,58,94501,1,0.8,2,0,0,0,0,0
3957,0,62,37,45,90033,3,0.5,2,200,0,0,1,1
3958,0,40,15,75,95449,4,1.1,2,0,0,0,1,0
3959,0,59,34,23,90009,4,0.4,2,78,0,0,0,0
3960,1,43,19,123,91107,3,1.3,1,0,0,0,1,0
3961,0,62,37,48,92028,3,2.2,1,0,0,0,0,0
3962,0,48,22,145,95482,1,0.3,1,140,0,0,1,0
3963,0,29,5,31,93014,1,1,3,0,0,0,0,0
3964,0,58,32,38,93106,3,2.2,3,0,0,0,1,0
3965,0,43,18,78,94025,4,1.9,3,0,0,0,0,0
3966,0,39,15,94,91941,2,1.9,1,0,0,0,1,0
3967,0,33,7,84,95051,1,2.9,3,0,0,0,1,0
3968,0,40,15,22,94306,1,0.6,3,0,0,0,1,0
3969,0,28,3,78,93108,4,0.2,1,0,0,0,1,1
3970,0,38,11,75,94305,3,2.33,2,0,0,0,1,0
3971,0,65,40,71,95060,3,2.2,1,0,0,0,0,1
3972,0,35,11,24,95616,1,0.5,3,0,0,0,1,1
3973,0,29,5,112,94998,2,4.33,1,0,0,0,1,1
3974,0,61,35,53,90064,1,2.8,2,167,0,0,1,0
3975,0,46,21,41,94305,1,0.5,3,0,0,0,0,0
3976,0,50,23,25,91330,1,0.5,2,0,0,0,1,0
3977,0,60,33,42,90277,4,2.5,2,194,0,0,1,0
3978,0,54,27,51,94309,3,1,2,113,1,1,1,1
3979,0,43,18,19,92325,2,0.3,2,0,0,0,1,0
3980,0,38,14,90,93010,2,0,1,258,1,1,1,1
3981,0,46,22,89,92866,4,1.4,2,0,0,0,1,0
3982,0,64,39,22,92691,3,0.5,1,0,1,1,1,1
3983,0,24,0,119,94566,1,1.5,1,0,0,0,1,0
3984,1,39,13,93,93555,4,3.6,3,0,0,0,1,0
3985,0,34,8,18,95741,4,0.3,1,0,0,0,0,0
3986,0,65,40,32,90095,1,1.1,3,120,0,0,1,0
3987,1,38,14,182,92152,3,2.6,3,0,0,1,1,1
3988,0,62,36,19,95833,2,0.2,3,0,0,0,1,1
3989,1,59,35,85,91330,1,3.4,3,0,0,1,0,1
3990,0,49,25,90,92709,4,1.4,2,0,1,0,1,0
3991,0,57,32,59,95014,2,3.7,1,134,0,0,1,0
3992,0,64,38,84,94571,1,2,1,0,0,0,0,0
3993,1,47,22,95,93311,2,3.9,2,0,0,0,0,0
3994,0,30,6,13,93555,3,0.9,3,0,0,0,1,0
3995,0,42,18,88,92675,4,0.8,1,0,0,0,1,1
3996,0,53,28,34,92697,2,0.6,3,0,0,0,1,1
3997,0,50,24,11,94501,4,0.6,3,0,0,0,0,1
3998,0,62,38,80,94545,4,1.7,2,0,0,0,0,0
3999,0,34,10,41,94102,1,1.33,1,0,0,0,0,1
4000,0,47,21,90,90245,2,0.8,3,0,0,0,0,0
4001,1,62,37,93,93003,3,3,3,0,0,1,1,1
4002,0,61,35,81,94709,4,1.9,2,0,0,0,0,0
4003,0,59,34,60,94015,2,2.8,1,0,0,0,1,0
4004,0,47,21,39,92612,3,0.6,2,0,0,0,1,1
4005,0,65,39,22,92507,3,0.7,2,0,0,0,0,0
4006,0,56,32,32,95827,2,0.8,1,79,1,0,1,0
4007,0,56,32,28,92130,1,1.2,3,0,0,0,1,0
4008,0,31,7,35,91745,2,1,2,0,0,0,0,1
4009,1,61,31,154,94555,3,7.5,3,351,0,1,1,1
4010,0,42,18,189,91605,2,7.6,1,0,0,0,1,0
4011,0,44,19,40,94618,4,1.9,3,84,0,0,0,0
4012,0,47,21,88,94304,2,1.7,2,0,0,0,1,0
4013,0,30,6,124,91320,2,0.6,1,0,0,0,1,0
4014,0,62,38,23,91304,2,0.3,3,0,0,0,0,0
4015,0,56,32,23,94720,4,0.7,1,0,0,0,1,1
4016,0,25,-1,139,93106,2,2,1,0,0,0,0,1
4017,1,53,28,173,91614,4,2.7,1,427,0,0,1,0
4018,0,26,0,42,92009,4,1.3,3,153,0,0,1,0
4019,0,59,35,161,94301,1,2.9,1,160,0,0,0,1
4020,0,62,36,28,95020,3,0.7,2,0,0,0,1,0
4021,1,58,32,191,93943,4,5.2,3,194,0,0,0,1
4022,0,40,14,42,90638,2,0.3,1,106,0,0,0,1
4023,0,35,5,81,94234,4,4,3,0,0,0,1,0
4024,1,51,25,175,90089,3,0.7,1,312,0,0,0,0
4025,0,41,15,82,94720,3,0.1,1,0,0,0,1,0
4026,0,51,27,53,94114,1,1.8,3,0,0,0,0,1
4027,1,27,1,142,92038,3,5.5,1,0,0,0,0,0
4028,0,46,21,42,93727,4,1.9,3,0,0,0,1,0
4029,0,46,20,64,94117,4,2.9,1,189,0,0,0,0
4030,0,31,5,90,94301,2,1.3,1,0,1,0,1,0
4031,0,58,32,44,92354,1,0.8,2,0,0,0,0,0
4032,0,42,18,29,91320,1,0.3,3,0,0,0,1,0
4033,0,59,35,93,94301,2,1.6,1,0,0,0,0,1
4034,0,54,24,69,93117,3,1.4,3,132,0,0,1,0
4035,0,35,11,82,94022,2,1.7,2,0,0,0,1,1
4036,1,34,9,180,93955,2,6.5,3,0,0,1,1,0
4037,0,46,21,13,93117,2,0.7,3,0,0,0,1,0
4038,0,52,28,72,91335,1,0,1,178,0,0,0,0
4039,0,55,30,54,91367,3,1.7,1,0,0,0,1,0
4040,0,34,9,104,92152,1,4.6,1,0,0,0,1,1
4041,0,57,32,44,90266,2,1.9,2,157,0,0,0,0
4042,0,45,19,40,95060,1,0.2,1,0,1,1,1,1
4043,0,29,3,190,92612,2,4.5,1,246,0,0,1,1
4044,0,49,23,64,94588,4,2.6,1,0,0,0,1,1
4045,0,36,11,9,90266,2,0.3,2,99,1,0,0,0
4046,0,57,31,38,94720,4,0.7,2,0,0,0,1,0
4047,0,25,0,72,94303,3,2.6,3,0,0,0,1,0
4048,0,43,17,82,94114,1,5.2,1,79,0,0,1,0
4049,0,27,2,48,90049,2,1.6,3,119,1,0,1,0
4050,0,54,28,82,94122,4,2.6,3,294,0,0,0,0
4051,0,53,26,14,94590,2,1,2,83,0,0,0,0
4052,0,55,29,162,93105,1,2.9,1,0,0,0,1,1
4053,0,43,19,54,94608,2,1.7,1,0,0,0,1,0
4054,0,35,11,90,94720,2,0,1,0,0,0,0,0
4055,0,59,34,64,94116,4,1.7,1,0,0,0,0,0
4056,0,42,18,65,93460,3,2.1,3,0,0,0,1,1
4057,0,51,25,113,91320,2,6.3,1,0,0,0,0,0
4058,0,57,32,38,90740,2,2.1,3,0,0,0,0,0
4059,0,39,15,65,92037,1,1.5,3,0,0,0,0,0
4060,0,53,27,39,91330,4,1.5,3,0,0,0,1,0
4061,0,31,6,174,93023,2,6.7,1,0,0,0,1,1
4062,0,33,3,59,91040,2,1.75,3,0,0,0,1,0
4063,0,38,14,43,95053,2,1.7,1,0,0,0,1,0
4064,0,47,21,24,94108,2,0.1,3,0,0,0,0,1
4065,0,63,39,50,94402,1,0,2,166,0,0,0,0
4066,0,44,19,68,94305,1,3.7,3,0,0,0,1,0
4067,0,61,37,61,94122,3,2,3,0,0,0,1,0
4068,0,52,28,21,94025,4,0.5,2,0,0,0,1,0
4069,0,59,34,21,95035,2,0.5,2,0,0,0,1,0
4070,0,56,32,31,94596,4,1.3,1,0,0,0,0,0
4071,0,58,33,70,94720,4,0.7,1,0,1,0,0,0
4072,0,30,6,25,94304,3,1,2,135,0,0,0,1
4073,0,42,17,78,92521,1,1,3,0,0,0,1,0
4074,0,51,27,19,92120,1,0.2,1,0,0,0,0,0
4075,0,60,35,23,94608,1,0.3,3,0,0,0,1,0
4076,0,30,4,40,90601,4,0.8,1,0,0,0,1,0
4077,0,49,23,22,92220,1,0.3,3,0,0,0,0,0
4078,0,26,0,71,92093,4,1.8,2,0,1,0,1,0
4079,0,36,12,58,91320,1,3.6,2,0,0,0,0,0
4080,0,65,40,75,90036,3,2.2,1,0,0,0,1,0
4081,0,27,0,40,90068,1,2,2,110,0,0,0,1
4082,1,60,35,155,92521,1,1.5,3,0,0,0,0,1
4083,0,32,6,83,90036,4,2.2,2,0,0,0,0,0
4084,0,46,20,99,94302,3,1.1,1,0,0,0,0,0
4085,0,60,36,59,94124,1,0,2,0,1,0,0,0
4086,0,28,2,53,94609,3,2.4,2,0,0,0,1,0
4087,0,50,26,11,93106,4,0.2,1,0,1,0,0,0
4088,1,52,28,179,94583,4,4.2,3,0,0,0,0,0
4089,0,29,-1,71,94801,2,1.75,3,0,0,0,0,0
4090,0,30,4,85,94234,4,2.1,3,0,0,0,1,0
4091,0,42,18,49,92717,3,2.1,3,0,1,0,1,0
4092,0,32,6,122,94025,2,1.3,1,0,0,0,1,1
4093,0,40,15,171,94539,2,3.3,1,0,0,0,1,0
4094,1,49,24,138,93111,2,2.2,2,0,0,0,1,0
4095,0,53,23,8,95616,4,0.4,3,0,1,0,1,0
4096,0,42,17,59,94105,4,0.4,1,0,0,0,1,0
4097,0,38,14,49,90740,3,2.8,1,0,0,0,0,0
4098,0,60,34,92,95670,2,2,1,0,0,0,0,0
4099,0,27,3,75,90032,4,0,1,0,0,0,0,0
4100,0,61,35,60,92831,1,2.8,2,0,0,0,1,1
4101,0,27,2,41,90254,2,1.7,2,0,0,0,1,0
4102,0,45,21,40,93460,3,0.6,2,0,0,0,1,1
4103,0,41,16,81,94305,2,0.4,1,146,0,0,1,1
4104,0,44,20,52,94143,1,0.8,3,196,0,0,0,1
4105,0,38,14,25,95616,4,1,1,0,0,0,0,0
4106,0,39,15,139,91801,1,3.4,1,353,0,0,1,0
4107,0,48,22,54,93106,1,1.2,2,0,0,0,0,0
4108,0,47,22,81,94123,1,2.9,1,0,0,0,0,1
4109,0,64,39,73,94025,3,2.2,1,0,1,0,0,1
4110,0,27,0,30,93107,4,1,3,0,0,0,1,1
4111,0,66,41,59,95617,3,2.4,1,0,0,0,0,0
4112,0,43,17,21,95351,3,1.5,1,0,0,0,0,0
4113,0,34,9,65,95014,3,0.7,2,104,0,0,1,0
4114,0,28,2,41,93118,3,1.1,2,161,0,0,1,0
4115,0,52,28,52,92126,4,0.1,3,121,0,0,0,0
4116,0,45,20,84,94131,4,1.1,2,180,0,0,1,0
4117,0,24,-2,135,90065,2,7.2,1,0,0,0,1,0
4118,0,39,14,18,92037,4,0.2,3,0,1,0,0,0
4119,0,40,16,34,93561,1,0.7,1,0,0,0,1,1
4120,0,30,5,85,92624,4,1.8,3,0,0,0,1,0
4121,0,49,23,23,94080,1,1.4,3,0,0,0,0,0
4122,0,53,27,65,91711,4,2.8,2,0,0,0,0,1
4123,0,56,30,195,90089,1,2.9,1,0,0,0,0,0
4124,0,50,24,40,93460,4,2.6,1,89,0,0,1,0
4125,1,53,29,141,90064,2,0.2,3,0,0,0,0,0
4126,0,60,34,95,94104,2,0.7,2,322,0,0,1,1
4127,0,58,33,23,90095,3,1.3,2,131,0,0,0,0
4128,0,43,19,82,95758,2,1.8,2,0,0,0,1,1
4129,0,46,21,53,93555,4,1.9,3,0,0,0,0,0
4130,0,29,3,10,91320,4,0.4,1,87,0,0,1,1
4131,0,56,30,75,91910,1,1.9,2,125,0,0,1,0
4132,0,48,23,23,94534,4,0.4,2,122,0,0,0,0
4133,0,61,36,133,90266,1,2.6,1,0,0,0,1,0
4134,0,41,17,129,94720,1,3.4,1,0,0,0,0,1
4135,0,35,11,85,92154,4,0.1,2,131,0,0,0,0
4136,0,48,23,168,95929,2,2.8,1,308,0,0,1,0
4137,0,43,19,83,92691,4,2,3,0,0,0,1,0
4138,0,37,12,52,93943,2,1.1,2,0,0,0,1,0
4139,0,47,22,114,95819,1,0.6,1,0,1,1,1,1
4140,0,29,3,81,95827,1,2.9,3,0,0,0,0,0
4141,0,63,38,32,94015,1,1.5,2,0,0,0,0,0
4142,0,43,19,63,94118,3,2.1,3,0,0,0,0,0
4143,0,57,32,70,90024,3,1.6,3,0,0,0,0,0
4144,0,55,31,20,94720,2,0.3,1,0,0,0,1,0
4145,0,47,23,138,91367,2,3.3,1,0,0,0,1,1
4146,0,58,34,63,94305,4,1.6,2,0,0,0,0,0
4147,0,53,28,85,95814,1,1.3,3,118,0,0,1,0
4148,1,59,35,180,96008,2,6.5,2,0,1,1,1,1
4149,0,46,22,80,95747,4,2,3,0,0,0,1,0
4150,0,41,15,53,93106,1,0.7,3,0,0,0,1,0
4151,0,46,20,72,92009,2,1.7,2,75,0,0,1,0
4152,1,44,18,123,95841,3,5.9,1,0,0,1,1,1
4153,0,44,18,91,91361,2,0.8,3,0,0,0,1,0
4154,0,50,26,148,94608,2,6.8,1,0,0,0,1,0
4155,1,51,25,163,94305,2,1.3,3,0,0,0,1,0
4156,0,55,30,28,90291,4,0.1,3,149,0,0,1,1
4157,0,37,12,193,92780,1,8.6,1,0,0,0,0,0
4158,0,34,10,22,94545,3,0.9,3,0,0,0,1,0
4159,0,59,34,74,92780,4,0.7,1,0,0,0,1,1
4160,0,45,20,70,94305,4,1.9,3,0,0,0,1,1
4161,0,30,4,11,95054,1,0.1,2,0,0,0,1,1
4162,0,32,8,61,94703,3,2.6,2,0,0,0,0,0
4163,0,61,37,41,94704,1,0.8,1,0,0,0,1,1
4164,1,54,28,108,94110,4,1.9,2,0,0,0,1,0
4165,0,35,10,23,90058,4,1.1,3,0,0,0,0,1
4166,1,63,38,135,91768,2,3.8,3,183,0,0,0,0
4167,0,66,40,30,95133,2,0.7,3,86,0,0,0,0
4168,1,48,24,144,94025,4,3.5,2,0,0,0,0,0
4169,1,60,34,139,95020,4,0.4,1,0,0,0,1,0
4170,1,41,17,143,90059,2,2.7,3,209,0,0,1,0
4171,0,31,7,44,93561,1,1.2,1,0,0,0,1,1
4172,0,58,31,49,94521,4,2.5,2,0,0,0,1,0
4173,0,67,42,75,90041,4,0.1,2,182,0,0,1,0
4174,0,35,9,43,93943,2,0.3,1,0,0,0,1,0
4175,0,40,14,59,91335,3,0.5,3,0,0,0,1,0
4176,1,42,17,154,93955,3,4.9,1,0,0,1,1,1
4177,0,44,18,75,95131,1,0.7,3,0,0,0,0,1
4178,0,47,23,75,93106,1,2.6,2,0,0,0,0,1
4179,0,59,35,88,91311,2,1.6,1,278,0,0,0,0
4180,1,29,3,91,94122,1,3.4,3,0,0,0,0,0
4181,0,36,6,11,92008,1,0.67,3,0,1,1,1,1
4182,0,47,22,22,90024,1,0.4,3,0,0,0,1,0
4183,0,55,29,49,92691,2,0.8,3,220,0,0,0,1
4184,0,41,17,140,94542,1,3.5,1,342,0,0,0,0
4185,0,51,25,99,90277,2,2.4,2,0,0,0,0,0
4186,0,26,2,82,91950,2,2.5,1,199,0,0,0,0
4187,0,33,9,10,90005,4,1,1,81,0,0,0,1
4188,0,30,5,109,94305,4,2.2,2,103,0,0,0,1
4189,0,30,4,45,90041,4,1.3,3,0,0,0,0,0
4190,0,45,19,93,91116,2,1.7,2,0,0,0,0,0
4191,1,40,16,89,95814,3,3.9,2,216,1,1,1,0
4192,0,42,15,39,91711,3,1,2,132,0,0,0,0
4193,0,50,26,21,91768,1,0.2,1,89,0,0,1,0
4194,0,62,37,31,95008,3,0.2,1,0,0,0,1,0
4195,0,63,37,31,95819,1,0.5,3,0,0,0,1,0
4196,0,43,19,52,95054,4,2.2,2,0,0,0,0,0
4197,0,49,25,13,95814,1,0.9,3,0,0,0,1,0
4198,0,51,25,21,90840,2,0.4,3,76,1,0,1,0
4199,0,61,36,50,96003,4,1.7,1,189,0,0,1,0
4200,0,43,19,81,90630,4,0.2,3,0,0,0,0,1
4201,0,43,19,74,94035,4,1.9,1,0,0,0,0,1
4202,0,61,36,89,93109,3,0.5,1,0,0,0,1,0
4203,0,35,9,82,95064,3,0.9,2,0,0,0,1,0
4204,0,59,33,88,93106,4,1.9,2,0,0,0,0,0
4205,0,40,16,61,91711,3,2.1,3,0,0,0,0,0
4206,0,61,36,139,95133,2,3.9,1,0,0,0,0,0
4207,0,48,23,29,93711,1,1.3,2,0,0,0,0,0
4208,0,37,11,51,93305,3,2.1,1,0,0,0,1,1
4209,0,56,32,58,95064,1,1.8,3,241,0,0,1,0
4210,0,35,9,21,91125,2,1.4,3,125,0,0,1,0
4211,0,35,8,43,95819,2,1.67,2,0,0,0,0,0
4212,0,40,16,104,94301,2,1.8,2,0,0,0,0,0
4213,0,50,23,9,94109,1,0.5,2,98,0,0,1,0
4214,0,49,25,39,91125,3,1.9,2,0,0,0,0,0
4215,0,46,22,89,94303,1,2.7,1,0,1,1,1,1
4216,0,64,40,21,94028,2,0.3,3,0,0,0,0,0
4217,1,60,35,173,90059,3,3.1,3,0,0,0,1,0
4218,0,45,21,29,95051,1,0.3,3,105,0,0,1,1
4219,0,52,27,43,94005,4,0.2,2,0,0,0,0,1
4220,0,58,34,30,90066,3,0.4,2,0,0,0,0,0
4221,0,54,30,39,94806,4,0.1,3,0,1,0,1,0
4222,0,48,22,83,90028,2,0.4,3,248,0,0,1,0
4223,0,51,25,58,93106,3,0.7,2,223,0,0,0,0
4224,0,53,26,8,94709,1,0.5,2,0,0,0,0,1
4225,0,57,27,39,95929,3,1,3,0,1,0,0,1
4226,0,43,18,204,91902,2,8.8,1,0,0,0,1,0
4227,0,37,13,45,94591,1,1.8,1,0,0,0,0,0
4228,0,32,7,111,90277,1,3.8,1,0,1,0,0,0
4229,0,34,10,83,95060,2,2,2,148,0,0,0,0
4230,0,54,24,83,94596,1,3,3,0,0,0,0,0
4231,0,62,36,115,92093,2,2.8,1,202,0,0,1,1
4232,0,56,32,60,93106,1,1.8,3,227,0,0,1,0
4233,0,39,15,53,94116,1,1.8,1,0,0,0,0,0
4234,0,32,7,134,95929,2,3.3,1,0,0,0,1,0
4235,0,50,24,91,93555,1,0.8,3,0,0,0,1,0
4236,0,27,1,91,92173,2,0.2,1,0,0,0,1,0
4237,0,37,12,128,91342,2,3.9,1,0,0,0,1,1
4238,0,60,34,78,90401,3,4.4,1,0,1,0,0,0
4239,0,43,19,161,92093,2,7.6,1,464,0,0,1,0
4240,0,62,36,60,92182,3,2.2,3,0,0,0,1,0
4241,0,39,14,161,95064,1,4.1,1,509,1,0,0,0
4242,0,34,9,40,95054,4,2,2,0,0,0,1,1
4243,0,46,21,68,94720,1,0.2,2,0,0,0,1,0
4244,0,46,22,74,94550,3,0.7,1,0,0,0,1,0
4245,0,51,26,55,92121,3,2,2,93,0,0,1,0
4246,0,44,20,145,90630,1,3.5,1,0,0,0,0,1
4247,0,60,35,24,94920,1,1.5,2,0,0,0,0,0
4248,0,65,39,10,90210,1,0.8,2,0,0,0,1,0
4249,0,58,33,138,90720,2,3.9,1,0,1,0,1,0
4250,0,37,12,63,91942,4,2.1,3,0,0,0,1,0
4251,0,52,28,54,90041,4,0.1,3,0,0,0,0,1
4252,0,42,16,62,95064,3,0.9,3,0,0,0,1,0
4253,0,54,29,81,91107,1,0.1,3,0,0,0,0,0
4254,0,54,28,61,90601,3,3,2,0,0,0,1,1
4255,0,51,27,68,91711,1,1.6,3,0,0,0,1,0
4256,0,59,35,78,90095,2,2.8,1,0,0,0,1,0
4257,0,41,17,165,91311,2,7.6,1,157,0,0,0,0
4258,0,43,17,48,95762,3,2.2,2,0,0,0,0,1
4259,1,52,26,155,92660,3,7.2,2,0,0,0,1,0
4260,1,52,26,158,94920,2,3.7,3,251,0,0,0,1
4261,0,57,31,52,94105,1,1.4,1,0,0,0,1,0
4262,0,53,28,18,92507,4,0.8,1,0,0,0,0,0
4263,0,58,33,42,92093,4,1.7,1,0,0,0,0,0
4264,0,59,33,18,94542,2,0.2,3,0,0,0,0,0
4265,0,57,31,40,94304,2,0.3,1,0,1,1,1,1
4266,0,27,2,44,93943,4,0.6,2,0,1,1,1,0
4267,0,42,16,11,94015,1,0.2,1,87,0,0,0,1
4268,1,52,26,194,91902,2,5.7,2,0,0,0,1,0
4269,0,49,23,108,95616,2,2.4,2,0,0,0,1,0
4270,0,47,23,12,92518,4,0.5,2,0,0,0,0,0
4271,0,45,19,19,93117,3,1.5,1,94,0,0,1,1
4272,0,25,1,150,92507,1,6.33,1,0,0,0,0,0
4273,0,47,22,89,92647,4,1.9,3,0,0,0,1,0
4274,0,44,19,83,95812,2,3.8,3,0,1,0,0,1
4275,0,30,3,79,91380,4,2,2,0,0,0,1,0
4276,0,63,38,102,95616,4,3.4,2,0,0,0,0,0
4277,0,50,24,155,92717,1,7.3,1,0,0,0,1,1
4278,0,40,16,138,92612,1,3.5,1,0,0,0,1,0
4279,0,56,31,51,92028,3,1.7,1,0,0,0,1,1
4280,0,39,15,80,94608,2,1.8,2,86,0,0,1,1
4281,0,42,18,135,95136,2,3.3,1,0,1,1,1,1
4282,0,28,1,34,94949,4,1.5,2,162,0,0,0,1
4283,1,26,0,195,92093,3,6.33,3,0,1,1,1,0
4284,0,58,32,62,91320,3,2.2,3,217,0,1,1,1
4285,0,38,13,173,94305,2,3.3,1,243,0,0,0,0
4286,0,23,-3,149,93555,2,7.2,1,0,0,0,1,0
4287,0,53,29,20,93955,1,0.2,1,131,0,0,1,1
4288,0,54,28,42,95207,4,2.5,1,0,0,0,1,1
4289,0,42,17,28,94010,1,0.6,3,0,0,0,0,1
4290,0,54,28,95,90254,1,1.9,2,0,0,0,1,0
4291,0,66,42,95,94596,2,0,3,0,0,0,1,0
4292,0,46,21,34,90034,1,0.1,1,124,0,0,1,0
4293,1,63,37,191,94131,2,4.3,3,205,0,0,0,0
4294,0,63,38,41,90034,2,1.5,1,173,0,0,1,1
4295,0,58,34,150,92110,1,7.4,1,481,0,0,1,0
4296,0,65,41,91,91360,2,0,3,146,0,0,0,0
4297,0,35,9,84,94709,4,2.2,2,0,0,0,1,0
4298,0,33,9,73,92110,4,3.4,1,140,0,0,1,0
4299,0,43,19,122,93106,1,0.3,1,0,0,0,1,0
4300,0,30,5,73,90065,1,2.6,2,133,0,0,1,0
4301,0,61,37,20,95973,2,0.3,3,0,0,0,1,0
4302,1,49,24,130,92677,4,1.1,1,281,0,1,1,0
4303,1,52,27,85,92037,3,3.4,3,0,0,0,0,0
4304,0,45,21,134,94550,2,3.3,1,0,0,0,1,1
4305,0,64,39,98,95678,3,1.8,2,80,0,0,1,0
4306,0,26,1,54,91709,2,1.6,3,0,1,0,0,0
4307,0,35,11,41,92123,3,2,1,0,0,0,1,0
4308,1,45,19,128,94928,4,6,3,0,0,0,1,0
4309,1,44,20,132,94115,3,2.6,1,308,0,0,0,0
4310,1,34,8,188,94025,1,2.9,3,0,0,0,1,0
4311,1,65,41,170,94143,4,6.1,2,0,0,1,1,1
4312,0,32,8,14,90034,3,0.9,3,111,0,0,0,0
4313,0,41,15,93,95616,1,2.8,3,0,0,0,1,0
4314,0,52,28,79,94596,1,2.7,2,0,0,0,1,1
4315,0,35,9,79,94305,4,2.2,2,0,0,0,0,0
4316,0,51,26,62,90024,4,1.8,3,119,0,0,1,0
4317,0,30,6,95,91950,2,0.2,1,0,1,0,1,0
4318,0,58,33,60,92672,4,1.3,3,0,0,0,1,0
